t,lat,lon,alt,v1,v2,v3,a1,a2,a3
3675,4.45304133517525,131.25279345148,413406.357563906,-3532.35218733385,-2473.69554160119,-5971.26787852929,5.30502006253302,-5.94486446325538,-0.669724869268961
3680,4.19877496495756,131.434091586646,413428.629823811,-3505.7821814231,-2503.38997029804,-5974.52107032464,5.32295635940109,-5.9328788413882,-0.631548514626947
3685,3.94445679927203,131.615257495261,413451.551463223,-3479.12289799789,-2533.02402989102,-5977.58333055339,5.34073099463114,-5.92071685334826,-0.593352448275528
3690,3.69009016832862,131.796299315669,413475.122760678,-3452.37513911826,-2562.59684930934,-5980.45456374803,5.35834347749922,-5.90837873786029,-0.555137908185188
3695,3.43567839544909,131.977224668468,413499.343910249,-3425.53973185066,-2592.1075283196,-5983.13468065476,5.3757932665174,-5.89586479301128,-0.516906141964641
3700,3.18122479750298,132.158041665949,413524.215022789,-3398.61748340594,-2621.55519859811,-5985.6235982825,5.39307987576652,-5.88317528302252,-0.478658407071528
3705,2.92673268534183,132.338758408647,413549.736127106,-3371.60920315209,-2650.9389929395,-5987.92123995185,5.41020282500221,-5.87031048583383,-0.440395970671536
3710,2.6722053642304,132.51938248191,413575.907170974,-3344.51572617126,-2680.25801588863,-5990.0275353425,5.42716159047587,-5.85727074134393,-0.402120109147277
3715,2.41764613427379,132.699921965332,413602.728022007,-3317.33786680615,-2709.51140340192,-5991.94242053752,5.44395571073846,-5.84405635648547,-0.363832107272297
3720,2.16305829084342,132.880384761208,413630.198468309,-3290.0764494535,-2738.69828311443,-5993.66583806245,5.46058471985257,-5.83066766843635,-0.32553325705873
3725,1.90844512499988,133.060778931589,413658.318218887,-3262.732292683,-2767.81779395485,-5995.19773691807,5.4770481837403,-5.81710501227055,-0.287224856326945
3730,1.6538099239147,133.241112026742,413687.086903823,-3235.30624155516,-2796.86904784361,-5996.53807260531,5.49334563360806,-5.80336878443082,-0.248908207034929
3735,1.39915597128896,133.421392094574,413716.504074174,-3207.79911906919,-2825.85118743109,-5997.68680714149,5.50947666985682,-5.78945934539104,-0.210584613441624
3740,1.14448654777218,133.601627177201,413746.569201618,-3180.21174992011,-2854.76335695582,-5998.64390906689,5.52544091161746,-5.77537706626162,-0.172255380152758
3745,0.889804931380362,133.781824807496,413777.28167781,-3152.54498578541,-2883.60467454485,-5999.40935344151,5.54123794656808,-5.7611223760317,-0.133921810127333
3750,0.635114397912399,133.961993018513,413808.640813519,-3124.79965522899,-2912.37428848063,-5999.98312183199,5.55686743278663,-5.74669566271824,-0.0955852027340001
3755,0.380418221367867,134.142139840048,413840.645837536,-3096.97658822312,-2941.07134875671,-6000.365202289,5.57232904724277,-5.73209731990285,-0.0572468519073636
3760,0.125719674365416,134.322272795189,413873.295895392,-3069.07664219537,-2969.69498008696,-6000.55558931567,5.58762243457689,-5.71732779405167,-0.0189080444830527
3765,-0.128977971439392,134.502399909723,413906.590047948,-3041.10065042151,-2998.2443366813,-6000.5542838287,5.60274730679768,-5.70238748470069,0.0194299412051308
3770,-0.383671444933602,134.682529208698,413940.527269834,-3013.04944732723,-3026.71857450277,-6000.36129311276,5.6177033908356,-5.68727679148043,0.0577658364440086
3775,-0.638357475124829,134.862668212957,413975.106447903,-2984.92389531025,-3055.11682499011,-5999.97663077028,5.63249037654051,-5.67199616210229,0.0960983829203859
3780,-0.893032790718889,135.04282494856,414010.326379639,-2956.72483165112,-3083.43824833413,-5999.40031666846,5.64710801459649,-5.65654599221305,0.134426333107746
3785,-1.14769411969404,135.223007443319,414046.185771629,-2928.4530946063,-3111.6820064465,-5998.63237688501,5.66155606367754,-5.64092667348416,0.172748450286836
3790,-1.40233818887317,135.403223223338,414082.683238154,-2900.1095510117,-3139.84723741101,-5997.67284365484,5.6758342383245,-5.62513864279497,0.211063508183349
3795,-1.65696172349527,135.583480322424,414119.817299922,-2871.69504173428,-3167.93310725835,-5996.52175531971,5.68994230578612,-5.60918228226591,0.249370290212535
3800,-1.91156144678341,135.763786778624,414157.586382992,-2843.21040855533,-3195.93878366712,-5995.1791562822,5.70388003359212,-5.59305796878916,0.28766758840964
3805,-2.16613407951069,135.944150130765,414195.98881796,-2814.65652255141,-3223.86341116371,-5993.64509696591,5.7176471381526,-5.57676612468527,0.325954202068234
3810,-2.42067633956567,136.124578427853,414235.022839366,-2786.03422809686,-3251.7061614001,-5991.91963378322,5.73124338133098,-5.56030711811335,0.364228936116151
3815,-2.67518494151473,136.305079725621,414274.686585431,-2757.34437052464,-3279.46620760937,-5990.00282911147,5.74466851924422,-5.54368131407456,0.402490599345387
3818.81471855973,-2.86933600639461,136.442845729691,414305.37008009,-2735.41073498522,-3300.5894098187,-5988.41177742482,5.754795878131,-5.53088485444075,0.43167256782928
3818.81471855977,-2.86933600639646,136.442845729692,414305.37008009,-2735.410734985,-3300.58940981891,-5988.4117774248,5.75479587813111,-5.53088485444062,0.431672567829559
3820,-2.92965659616287,136.485661583058,414314.978098048,-2728.58782526845,-3307.14270057584,-5987.89475127817,5.75792225232928,-5.52688912644559,0.440738002542093
3825,-3.18408801011447,136.66633207182,414355.895323092,-2699.76544041427,-3334.73481742121,-5985.59547455598,5.77100432226235,-5.50993091857793,0.478969956568331
3830,-3.43847588533205,136.847099272772,414397.436111019,-2670.8780651166,-3362.24173683404,-5983.10507916696,5.78391446251675,-5.49280705543006,0.517185270520868
3835,-3.69281691869367,137.027970772533,414439.598217706,-2641.92657947547,-3389.66261582828,-5980.4236512956,5.79665235029152,-5.47551795652236,0.555382750013014
3840,-3.9471078015515,137.208954672878,414482.379305554,-2612.91183563059,-3416.99663703648,-5977.55128311039,5.80921770397458,-5.45806399622173,0.593561195627812
3845,-4.20134521928845,137.390059087296,414525.776944784,-2583.83468690492,-3444.24298472617,-5974.48807279219,5.82161023553684,-5.4404455563861,0.631719401644396
3850,-4.45552585087451,137.571291637527,414569.788614911,-2554.69601838933,-3471.40082235522,-5971.23412456825,5.83382960423475,-5.42266307958234,0.669856155059976
3855,-4.70964636842458,137.75266046299,414614.411706298,-2525.4966865715,-3498.46933836366,-5967.78954875059,5.84587551433391,-5.40471696841231,0.707970234928911
3860,-4.96370343675457,137.934173717333,414659.64352183,-2496.23754918291,-3525.44772297852,-5964.15446177646,5.85774766894443,-5.38660763800002,0.746060412073612
3865,-5.21769371293756,138.11583906498,414705.481278563,-2466.91949646695,-3552.33514656584,-5960.32898624945,5.86944572497766,-5.36833556883244,0.784125449151851
3870,-5.47161384586124,138.297664690567,414751.922109351,-2437.54338934484,-3579.13080390128,-5956.31325097957,5.88096939045803,-5.34990120459126,0.822164101063371
3875,-5.72546047578367,138.479658795496,414798.963064421,-2408.11008994787,-3605.83389175825,-5952.10739102023,5.89231837909406,-5.33130500398583,0.860175115696314
3880,-5.97923023388851,138.661829094492,414846.601112772,-2378.62049355677,-3632.44358804663,-5947.71154770077,5.90349236573012,-5.31254749282694,0.89815723496114
3885,-6.23291974184117,138.844183825039,414894.833143491,-2349.075465316,-3658.95909453838,-5943.12586865339,5.91449108243169,-5.29362916012967,0.936109196060268
3890,-6.48652561134246,139.026731243946,414943.655966816,-2319.47587144704,-3685.3796152267,-5938.350507833,5.92531427303071,-5.27455050914968,0.974029732951466
3895,-6.74004444368094,139.209479123891,414993.066315043,-2289.8226118568,-3711.70433623979,-5933.38562552953,5.93596164835882,-5.25531210867715,1.01191757793134
3900,-6.99347282928522,139.392435762881,415043.060843169,-2260.11655542397,-3737.93246699614,-5928.2313883722,5.94643298042744,-5.23591448757368,1.04977146327023
3905,-7.2468073472727,139.5756094808,415093.636129354,-2230.35857189833,-3764.06321932431,-5922.88796932557,5.95672805640982,-5.21635818525901,1.08759012283953
3910,-7.5000445649959,139.759008115974,415144.78867515,-2200.54956518445,-3790.09578814253,-5917.35554767751,5.96684663324056,-5.19664380258546,1.12537229366043
3915,-7.75318103758766,139.942640034611,415196.514905521,-2170.69040723286,-3816.02939102304,-5911.63430902002,5.97678852957072,-5.17677189531178,1.16311671731257
3920,-8.00621330750168,140.126513627362,415248.811168684,-2140.78197063422,-3841.86324806851,-5905.72444522318,5.98655357905667,-5.15674302457444,1.20082214115578
3925,-8.25913790404947,140.310636805874,415301.673735823,-2110.82516258945,-3867.59656335491,-5899.62615440369,5.99614158434121,-5.13655780793211,1.23848731931945
3930,-8.51195134293536,140.495018012235,415355.098800646,-2080.82085743724,-3893.22856289452,-5893.33964088915,6.00555240691167,-5.11621681243275,1.27611101342582
3935,-8.76465012578577,140.67966571553,415409.082478881,-2050.76992995294,-3918.75847527289,-5886.86511517932,6.01478591999424,-5.09572060568562,1.3136919930343
3940,-9.01723073967423,140.864587908393,415463.620807737,-2020.6732900105,-3944.18551386265,-5880.2027939059,6.02384196233892,-5.07506980766219,1.35122903579979
3945,-9.26968965664377,141.049793116443,415518.709745338,-1990.5318137758,-3969.50891318296,-5873.35289979231,6.03272042646401,-5.05426498393679,1.3887209273478
3950,-9.52202333322283,141.235289726743,415574.345170211,-1960.34638943079,-3994.72790455896,-5866.31566161468,6.04142119698689,-5.03330671554352,1.4261664608954
3955,-9.77422820993776,141.42108632483,415630.522880858,-1930.11789392677,-4019.84172787732,-5859.09131416526,6.04994417869964,-5.01219556327364,1.46356443664186
3960,-10.0263007108196,141.607191023186,415687.238595381,-1899.84724006116,-4044.8496088345,-5851.68009821946,6.05828923614908,-4.99093213864114,1.50091366097674
3965,-10.2782372429081,141.793612470653,415744.487951298,-1869.53530592066,-4069.75079316688,-5844.08226050724,6.06645628069935,-4.96951699775673,1.53821294554285
3970,-10.5300341957494,141.980359348983,415802.266505449,-1839.18296981236,-4094.54452912009,-5836.2980536893,6.07444522489981,-4.94795069502084,1.5754611062195
3975,-10.7816879408894,142.167439869395,415860.569734116,-1808.79114651727,-4119.23005152185,-5828.3277363385,6.08225593824417,-4.92623383750144,1.61265696207614
3980,-11.0331948313642,142.354862782,415919.393033263,-1778.3607154299,-4143.80661442321,-5820.17157292659,6.08988833388615,-4.90436697911182,1.64979933434342
3985,-11.2845512011847,142.542636872337,415978.731718975,-1747.89255616404,-4168.27347437982,-5811.82983381573,6.09734232442306,-4.88235067513107,1.68688704546737
3990,-11.5357533648166,142.730770457941,416038.58102803,-1717.38758545806,-4192.6298753461,-5803.30279525454,6.10461777913328,-4.86018553721792,1.7239189182865
3995,-11.7867976166586,142.919272397746,416098.936118625,-1686.84668401707,-4216.8750797283,-5794.59073937792,6.111714610432,-4.83787212744546,1.7608937753629
4000,-12.0376802305141,143.108151588648,416159.792071222,-1656.27073276919,-4241.00835248711,-5785.69395420968,6.11863273107099,-4.81541101310719,1.79781043851186
4005,-12.2883974590589,143.297416462046,416221.143889468,-1625.66065040365,-4265.02894685754,-5776.61273366698,6.12537201272703,-4.79280282180975,1.83466772854175
4010,-12.538945533307,143.487075993263,416282.986501236,-1595.01731891788,-4288.93613380887,-5767.34737756562,6.13193237192855,-4.77004813484341,1.87146446520482
4015,-12.7893206620702,143.677139198099,416345.314759629,-1564.3416205084,-4312.72918696759,-5757.89819162497,6.13831372833264,-4.74714754174708,1.90819946737034
4020,-13.0395190314133,143.867614629369,416408.123444072,-1533.6344757216,-4336.40736916135,-5748.2654874715,6.14451596425289,-4.72410169499526,1.94487155339847
4025,-13.2895368041072,144.058511386325,416471.407261322,-1502.8967677198,-4359.96996027186,-5738.44958264007,6.15053900954699,-4.70091120233916,1.98147954168326
4030,-13.5393701190756,144.24983861121,416535.16084649,-1472.12937979221,-4383.41624297253,-5728.45080057208,6.15638280046902,-4.67757668080508,2.01802225134657
4035,-13.7890150908366,144.441604985786,416599.378763936,-1441.33323410949,-4406.74549008781,-5718.26947060979,6.1620472396237,-4.6540988107546,2.05449850303555
4040,-14.0384678089424,144.633819740761,416664.055508134,-1410.50921472725,-4429.95699082313,-5707.90592798672,6.16753227928721,-4.63047822712204,2.09090711977242
4045,-14.2877243374106,144.826492152324,416729.18550442,-1379.65820571346,-4453.05003730774,-5697.3605138135,6.17283788038183,-4.60671557284431,2.12724692782336
4050,-14.5367807141519,145.019631038683,416794.763109634,-1348.78113050246,-4476.02391276086,-5686.63357505956,6.17796397246898,-4.58281155239658,2.16351675753283
4055,-14.7856329503925,145.21324576947,416860.782612675,-1317.87887366342,-4498.87791608321,-5675.72546453083,6.18291053516033,-4.55876682217577,2.19971544407071
4060,-15.03427703009,145.407345762278,416927.238234967,-1286.95231964306,-4521.61134919881,-5664.63654084402,6.18767755700386,-4.53458204365417,2.2358418280667
4065,-15.2827089093432,145.60193997919,416994.124130805,-1256.00239272028,-4544.22350602246,-5653.36716839793,6.19226499540709,-4.51025793675893,2.2718947560912
4070,-15.5309245157969,145.797037936162,417061.434387695,-1225.02997756897,-4566.71369540328,-5641.91771734306,6.19667285610367,-4.48579516986624,2.30787308094865
4075,-15.7789197480389,145.992649199558,417129.163026613,-1194.03595861693,-4589.08122926477,-5630.28856355005,6.20090115205766,-4.46119441313366,2.34377566178247
4080,-16.026690474991,146.188782882659,417197.304002247,-1163.02126060163,-4611.32541237443,-5618.48008857807,6.20494986352155,-4.43645639218931,2.37960136397833
4085,-16.2742325352939,146.385448655038,417265.851203258,-1131.98676795345,-4633.44556363785,-5606.49267964441,6.20881901582175,-4.41158177823166,2.41534905886025
4090,-16.5215417366848,146.582656239074,417334.798452578,-1100.93336476935,-4655.44100504254,-5594.32672959586,6.21250863864753,-4.38657124196156,2.451017623211
4095,-16.7686138553675,146.780414906447,417404.139507762,-1069.86197596337,-4677.31105223776,-5581.9826368829,6.21601872666777,-4.36142550794579,2.4866059386323
4100,-17.0154446353776,146.978734487493,417473.868061429,-1038.77348549408,-4699.05503418308,-5569.46080553759,6.21934931605758,-4.33614524516308,2.52211289076645
4105,-17.2620297879393,147.177624867701,417543.977741806,-1007.66877694227,-4720.67228290729,-5556.76164515548,6.22250044464113,-4.31073112174599,2.55753736843627
4110,-17.5083649908152,147.377095484179,417614.462113407,-976.548775245937,-4742.16212490946,-5543.88557088187,6.22547211352192,-4.28518386013935,2.59287826273722
4115,-17.7544458876512,147.577156335005,417685.314677835,-945.414363785445,-4763.52389916997,-5530.83300340289,6.22826436274428,-4.25950412815312,2.62813446611731
4120,-18.0002680873133,147.777817475689,417756.528874748,-914.266425551534,-4784.75694773603,-5517.60436894085,6.23087723265905,-4.23369259443915,2.66330487150986
4125,-18.2458271632176,147.97908851562,417828.098082963,-883.105885445316,-4805.86060795524,-5504.20009925381,6.23331072686973,-4.20774998427152,2.69838837155341
4130,-18.4911186526553,148.180979627388,417900.015621671,-851.933626234505,-4826.83422885503,-5490.62063163881,6.23556488721367,-4.18167697089526,2.73338385792959
4135,-18.7361380561104,148.38350104323,417972.27475184,-820.750530289889,-4847.67716256398,-5476.86640893793,6.23763975647801,-4.15547423140698,2.768290220872
4140,-18.9808808365705,148.586662551442,418044.868677686,-789.557522431534,-4868.38875738427,-5462.93787954635,6.23953534268932,-4.12914250277453,2.80310634886311
4145,-19.2253424188331,148.790474505687,418117.790548247,-758.355484765275,-4888.9683725414,-5448.83549742152,6.24125169331593,-4.10268247309883,2.83783112852859
4150,-19.4695181888041,148.99494732139,418191.033459044,-727.145298969938,-4909.41537044388,-5434.55972209218,6.24278885917297,-4.07609483745893,2.87246344475567
